p_fatal,실제
0.11188448175863362,경+중등도
0.12366187113477449,경+중등도
0.15403623340831188,경+중등도
0.02141931231128591,중상
0.0722328185045814,경+중등도
0.43175919683274167,중상
0.516727843265337,경+중등도
0.005031241751000505,경+중등도
0.21872612619087173,경+중등도
0.10181188942290713,경+중등도
0.05804761126279201,경+중등도
0.11775469303412266,경+중등도
0.4575723009305867,경+중등도
0.05257231299448292,경+중등도
0.1336182544790995,경+중등도
0.1628128592671577,경+중등도
0.25585530395812195,경+중등도
0.18505823776081068,경+중등도
0.1845314384611146,경+중등도
0.09720712300270161,경+중등도
0.4848509931591117,치명
0.23762931068153356,경+중등도
0.12925925095411728,경+중등도
0.05718648144525964,경+중등도
0.11504707838411514,경+중등도
0.20254387208758087,경+중등도
0.24914686524607035,치명
0.06350455425739908,경+중등도
0.7016439200351999,경+중등도
0.5348638565784388,경+중등도
0.0357145791110528,경+중등도
0.0670736408509201,경+중등도
0.3187119758784427,경+중등도
0.1458693650681009,경+중등도
0.09473840477574862,경+중등도
0.04383425875544411,경+중등도
0.6811419295351007,치명
0.03818981919110108,경+중등도
0.080759562326091,경+중등도
0.12937987194288184,경+중등도
0.28795856780247353,경+중등도
0.1197662466762524,경+중등도
0.10725489715228871,경+중등도
0.28593187004578763,경+중등도
0.21463139765811226,치명
0.2725734267459316,경+중등도
0.10481570454517088,경+중등도
0.3171530773705839,경+중등도
0.3794345308912231,경+중등도
0.1473167646579744,경+중등도
0.18823528829877464,경+중등도
0.055487197294410796,경+중등도
0.4493781200821509,경+중등도
0.11073567789234483,경+중등도
0.05081276618372854,경+중등도
0.048132594149922714,경+중등도
0.008446040487430913,중상
0.2634743539197396,경+중등도
0.3682040947103342,경+중등도
0.6532295651499735,경+중등도
0.8224287274490397,치명
0.4357496419563483,경+중등도
0.12385345827430738,경+중등도
0.07830462941013398,중상
0.08813446703989858,경+중등도
0.21046564455867842,경+중등도
0.4915893415205684,중상
0.5864290075698513,경+중등도
0.03414699514999348,경+중등도
0.34491922760016935,경+중등도
0.13766252668998055,경+중등도
0.014329371992695102,경+중등도
0.23610410577228166,경+중등도
0.06401202514562548,경+중등도
0.047627981548115296,치명
0.08594580171843107,경+중등도
0.029672841598621186,경+중등도
0.2158876910428248,경+중등도
0.2590800838744198,치명
0.060792368703880585,경+중등도
0.6771622226710904,경+중등도
0.111901850863503,경+중등도
0.332084383718062,경+중등도
0.00887955125312685,경+중등도
0.27275783834949,경+중등도
0.18204168928948009,경+중등도
0.11553231876990545,경+중등도
0.21535024583416315,경+중등도
0.0802733948331318,경+중등도
0.6033516992372965,경+중등도
0.5313354725895189,경+중등도
0.0590505350213234,경+중등도
0.030949558490069407,경+중등도
0.10145323419595924,경+중등도
0.3034942545361861,경+중등도
0.23081986071537197,경+중등도
0.18027994701194192,경+중등도
0.04899773472368121,경+중등도
0.5952840977325827,경+중등도
0.5041306342515212,경+중등도
0.15318771862428027,중상
0.09275314279426738,경+중등도
0.11722430890255449,경+중등도
0.3534598482624425,경+중등도
0.312827069702372,경+중등도
0.5811298734752725,경+중등도
0.06473871438826852,경+중등도
0.03742680571299007,경+중등도
0.07999938561266987,경+중등도
0.11637978056838509,경+중등도
0.03453932580283043,경+중등도
0.11796341751583846,경+중등도
0.08381772576549694,경+중등도
0.46421531327878734,경+중등도
0.044258862130235076,경+중등도
0.6369590759544672,경+중등도
0.08328141647864838,경+중등도
0.5074908366063862,경+중등도
0.10700335395594739,경+중등도
0.11336264923852739,경+중등도
0.16690201221206533,경+중등도
0.2894368877055081,경+중등도
0.0962725057382182,중상
0.031106330340392025,중상
0.0744478130442527,경+중등도
0.027192455007709754,경+중등도
0.6279114059713301,경+중등도
0.1972470682379005,경+중등도
0.19008779319250646,경+중등도
0.15782269031095345,중상
0.16327285960568264,경+중등도
0.24167054528411688,경+중등도
0.12624009801633743,경+중등도
0.029592878071972816,경+중등도
0.7524103774328341,경+중등도
0.6041496133885421,경+중등도
0.3493260444055521,경+중등도
0.034764261906716186,경+중등도
0.09681826965815482,경+중등도
0.06824811852350242,경+중등도
0.16352047341658238,경+중등도
0.3222393278780185,경+중등도
0.11853064922260455,경+중등도
0.0975828842859034,경+중등도
0.34315576594695035,경+중등도
0.13998620220088412,경+중등도
0.1667212563609429,경+중등도
0.8557139072339327,경+중등도
0.07737372398925173,경+중등도
0.31360139569049883,경+중등도
0.23170423268083704,경+중등도
0.35643686743532527,치명
0.04315473063778824,경+중등도
0.058035974430271066,경+중등도
0.10118607940328612,경+중등도
0.07814355755379164,중상
0.823802424844721,경+중등도
0.016198520012235765,경+중등도
0.02757429673121524,경+중등도
0.054071882594000864,경+중등도
0.1390009904268797,경+중등도
0.5554781818339605,경+중등도
0.934793134827662,치명
0.4043962118883464,경+중등도
0.20681562790623972,경+중등도
0.012643277150872795,중상
0.4285760202273147,경+중등도
0.29962777191269685,경+중등도
0.6386238295000476,치명
0.059760581012152654,중상
0.03401053041205281,경+중등도
0.22330299429484946,경+중등도
0.20333522550994332,경+중등도
0.39242758150912027,경+중등도
0.06938552671482594,경+중등도
0.23208809886551282,치명
0.20319121053283015,경+중등도
0.3052303616472734,중상
0.0686070661922012,경+중등도
0.022199839030244018,중상
0.5446505664816408,경+중등도
0.22038818319758838,경+중등도
0.21418961257104777,경+중등도
0.49743616824499587,경+중등도
0.2527943022298167,경+중등도
0.1226034898300864,경+중등도
0.1336071321252751,경+중등도
0.26214936701431163,경+중등도
0.33347493025533526,경+중등도
0.12474219301928306,중상
0.17373069277852823,경+중등도
0.04698448126740291,경+중등도
0.4646599846272282,경+중등도
0.1776245810272126,경+중등도
0.43521274862226117,경+중등도
0.15167200539856707,경+중등도
0.21764849962276137,경+중등도
0.04811418198840273,경+중등도
0.2993872334509239,경+중등도
0.35541510749558497,경+중등도
0.6687469537415226,경+중등도
0.4683823313610673,경+중등도
0.061932108593900186,경+중등도
0.11052587201303282,중상
0.04848412583191114,경+중등도
0.11371654207530817,경+중등도
0.07219501806331942,경+중등도
0.014043886640152511,경+중등도
0.1741174695757128,경+중등도
0.603880664820705,중상
0.26753069726000184,경+중등도
0.01059456621874638,경+중등도
0.21633228434248694,치명
0.5496799107926876,경+중등도
0.11386799576076011,경+중등도
0.10151484916123736,경+중등도
0.07086797088231972,중상
0.05991162945554324,경+중등도
0.0018937219416012997,경+중등도
0.6861682475325172,경+중등도
0.07709840890199514,경+중등도
0.06181971932876104,경+중등도
0.1119115864552374,경+중등도
0.10290436682775166,경+중등도
0.04991156921574406,경+중등도
0.19754692817996544,중상
0.24806094583756502,경+중등도
0.2642364599566089,중상
0.1382281995636511,경+중등도
0.0964877765417192,경+중등도
0.3819648095266248,경+중등도
0.5102234117651139,경+중등도
0.16937000917616218,경+중등도
0.6153624855552944,경+중등도
0.3343544812711561,경+중등도
0.3346209650444481,경+중등도
0.044311920165234414,경+중등도
0.2429924710403828,경+중등도
0.37034428787154466,경+중등도
0.06965591008289258,경+중등도
0.1559414651788716,경+중등도
0.8921188754735074,경+중등도
0.08493647974701131,경+중등도
0.0051176570493797315,경+중등도
0.86217038783442,치명
0.28753223889711477,경+중등도
0.8722568657381764,치명
0.203492206379825,경+중등도
0.009623336714607337,경+중등도
0.15078370947327505,경+중등도
0.3964787538673409,경+중등도
0.441273841532882,치명
0.29999390342989557,경+중등도
0.5793253733361196,경+중등도
0.3455676677014042,경+중등도
0.7413122090922007,치명
0.29581729355453995,경+중등도
0.24135045042120698,경+중등도
0.11519932081850033,경+중등도
0.21909260846979817,경+중등도
0.39368335199762766,경+중등도
0.028828459870601012,경+중등도
0.04850600537127716,경+중등도
0.13590856085163364,경+중등도
0.728310750166866,경+중등도
0.0520583457514581,경+중등도
0.14460297252725138,경+중등도
0.15082625107682793,경+중등도
0.09024385429907715,경+중등도
0.19087250165478298,경+중등도
0.5611348200423226,경+중등도
0.2207774316927628,경+중등도
0.34330062833835484,경+중등도
0.6730494068861849,치명
0.5814758482901624,경+중등도
0.14916845863290074,경+중등도
0.6168741713748239,경+중등도
0.08706223292858502,경+중등도
0.23469627651463812,경+중등도
0.14076694297450218,경+중등도
0.046714152537403374,경+중등도
0.5990166727141246,치명
0.09491481024129,경+중등도
0.056601383111304505,경+중등도
0.10154563463958437,경+중등도
0.13294187676952368,경+중등도
0.09384426745679147,경+중등도
0.20178430953342794,경+중등도
0.037013355236943164,경+중등도
0.18242997101517108,경+중등도
0.11205104893068175,경+중등도
0.005633652853249039,경+중등도
0.170326981721957,경+중등도
0.04752548947866802,경+중등도
0.22558993519250214,경+중등도
0.08814128370715918,경+중등도
0.05208192325154121,경+중등도
0.004278152186446634,중상
0.062249627926131375,경+중등도
0.02616836089000435,중상
0.17309570392928367,중상
0.15014590065238542,경+중등도
0.34353822600834144,치명
0.10806183515424979,경+중등도
0.09033536141618954,경+중등도
0.5236058595093405,경+중등도
0.13653341699246827,경+중등도
0.2284635033887392,경+중등도
0.5511241975898752,경+중등도
0.11758552569111506,경+중등도
0.033333524913997145,경+중등도
0.431098884890784,경+중등도
0.06917699250839658,경+중등도
0.6317428894783778,경+중등도
0.08630497595673887,경+중등도
0.6073986575252283,경+중등도
0.5664782695817064,경+중등도
0.27594765482462996,경+중등도
0.4540688349824838,경+중등도
0.0713112401316084,경+중등도
0.004060764128290278,경+중등도
0.22412882986715474,경+중등도
0.6412338322325043,경+중등도
0.23046494308415413,경+중등도
0.28089503424231166,경+중등도
0.27475381257726805,경+중등도
0.5881044251498343,경+중등도
0.04805332747705975,경+중등도
0.5562586047269337,경+중등도
0.12373328284776064,경+중등도
0.09099206330469689,경+중등도
0.6478377148344051,경+중등도
0.6371613837419429,경+중등도
0.11290959795096174,경+중등도
0.14820677356880388,경+중등도
0.15276215615348554,경+중등도
0.0779263238022085,경+중등도
0.37002814005896495,경+중등도
0.5744629242006721,치명
0.21647176007017058,경+중등도
0.06361077354944827,경+중등도
0.17862296392865207,경+중등도
0.048885187237970605,경+중등도
0.7454345302196989,경+중등도
0.06370668377334467,경+중등도
0.29190316356957274,경+중등도
0.6170960236620391,경+중등도
0.009172050750928855,경+중등도
0.06066462247632215,경+중등도
0.21719441380577373,경+중등도
0.3216737321430263,경+중등도
0.2752014258646675,경+중등도
0.453356276888848,경+중등도
0.14901296642292347,경+중등도
0.19326785787081846,경+중등도
0.11285715724157701,경+중등도
0.3606132971120451,경+중등도
0.26208958559278156,경+중등도
0.09198352328555104,중상
0.3864194972533075,경+중등도
0.2760737619594322,경+중등도
0.05048372162965863,경+중등도
0.13919271263950714,경+중등도
0.14120653065585223,경+중등도
0.3281451845759068,경+중등도
0.13769777243053552,경+중등도
0.8563991933203301,경+중등도
0.3148918465471526,경+중등도
0.2973937271106197,경+중등도
0.11940470989125351,경+중등도
0.069490631983734,경+중등도
0.21313023387777963,경+중등도
0.8367762754246177,경+중등도
0.19604705726519342,경+중등도
0.2524573892252792,경+중등도
0.01934119464378992,경+중등도
0.1758875052085942,경+중등도
0.057777175754235,경+중등도
0.14391510512305608,경+중등도
0.20621703324880106,중상
0.07731383115828355,경+중등도
0.8005134409005934,경+중등도
0.03139597194186953,경+중등도
0.09579690283728765,경+중등도
0.45310422494356817,경+중등도
0.14157169213514595,경+중등도
0.7199215357855536,경+중등도
0.17333551316251328,경+중등도
0.5110056574247918,경+중등도
0.09128530708627976,경+중등도
0.5535122678982051,경+중등도
0.08847140129289043,경+중등도
0.14927337160675258,치명
0.23199666089321724,경+중등도
0.5459985660723423,경+중등도
0.08679351635601446,경+중등도
0.44549699624968825,경+중등도
0.45386983300396394,경+중등도
0.13465680221646228,경+중등도
0.7203620724752415,경+중등도
0.09375316299471138,경+중등도
0.02082870979570679,경+중등도
0.06290868737080034,경+중등도
0.41462401552332834,경+중등도
0.012560965055526917,경+중등도
0.1429594181088082,경+중등도
0.13844154382470894,경+중등도
0.02282807257643371,경+중등도
0.0766420939378038,경+중등도
0.07213015445853842,경+중등도
0.4405161620131761,경+중등도
0.054345135158847625,경+중등도
0.6335467781518296,치명
0.45711588955832255,경+중등도
0.7541448492606593,경+중등도
0.4667091136023824,경+중등도
0.1581624384681545,경+중등도
0.26142009091707913,경+중등도
0.10085117124862457,경+중등도
0.5366379145625757,경+중등도
0.28665974237314,경+중등도
0.4907383772139462,치명
0.3379309231067247,경+중등도
0.07569368586627774,경+중등도
0.3341524288323004,경+중등도
0.03661096042264939,경+중등도
0.1162606640276428,경+중등도
0.15232184785634945,경+중등도
0.1166658705439419,경+중등도
0.07544511521161999,경+중등도
0.35358184353615435,경+중등도
0.633810409950893,치명
0.7928498899414654,중상
0.31548065026575856,경+중등도
0.277084338181733,경+중등도
0.1306199644987639,중상
0.05929310960252345,경+중등도
0.07649473467189027,경+중등도
0.1033982921224987,경+중등도
0.03609991229052339,중상
0.1494717136892616,경+중등도
0.11410750449433349,경+중등도
0.1277789040874441,치명
0.12386092461888132,경+중등도
0.03723423776991865,경+중등도
0.1333620293119733,경+중등도
0.0587009400063624,경+중등도
0.14227077731920634,경+중등도
0.3755211851432289,경+중등도
0.05661147740599423,경+중등도
0.04294272280420675,경+중등도
0.14168497792466084,경+중등도
0.03620101660528508,경+중등도
0.5904700801705802,경+중등도
0.15106616568326406,치명
0.0879352288463248,경+중등도
0.10109334222229938,경+중등도
0.32046817435444624,경+중등도
0.12717784917441055,경+중등도
0.07164658555344756,경+중등도
0.10980256688055663,경+중등도
0.5842393566278536,경+중등도
0.1973989668604541,경+중등도
0.49257158144839197,경+중등도
0.1256571208650906,경+중등도
0.05343417349288495,경+중등도
0.48042334694738686,경+중등도
0.4100722459716685,경+중등도
0.22247034369897534,경+중등도
0.5008545132826585,경+중등도
0.32341571614043774,중상
0.22363642226728095,경+중등도
0.31581616423660575,경+중등도
0.13233280382154494,경+중등도
0.41904625294267445,경+중등도
0.1480018431705897,경+중등도
0.27982182760586033,경+중등도
0.3032380172665344,중상
0.18063137117127692,경+중등도
0.21802658977259093,경+중등도
0.17677991027681847,경+중등도
0.8555314996362445,경+중등도
0.21438821391813823,경+중등도
0.042021477621592064,경+중등도
0.2888508235940377,중상
0.12335592977619514,경+중등도
0.11222692698503671,경+중등도
0.7427180268590025,치명
0.1528056809316629,경+중등도
0.07830909677498014,경+중등도
0.21918609581026152,경+중등도
0.24645563910649884,경+중등도
0.09053215419422811,경+중등도
0.3846574146803789,경+중등도
0.4631348783790217,경+중등도
0.1692743812580585,경+중등도
0.035060398205225135,경+중등도
0.06877156579200043,경+중등도
0.6674023547937734,경+중등도
0.4968258968429784,경+중등도
0.23332043064878683,경+중등도
0.1373985958682081,중상
0.4069094380918048,치명
0.14945846654178682,경+중등도
0.6671102724288814,경+중등도
0.0340099953820257,중상
0.13050129905387717,경+중등도
0.028853399387205797,경+중등도
0.21801558581409283,치명
0.11978571867348331,경+중등도
0.15180326826942467,경+중등도
0.29189059976061266,경+중등도
0.21148042914398216,경+중등도
0.09865557393714552,경+중등도
0.1916689990820747,경+중등도
0.12546468307358083,경+중등도
0.06914987708825503,경+중등도
0.22497534897506025,경+중등도
0.05770373747476585,경+중등도
0.13011977834583177,경+중등도
0.12672199111473206,경+중등도
0.07637756678864255,경+중등도
0.27055188776696265,경+중등도
0.3614748956337203,경+중등도
0.674591590530667,경+중등도
0.9422299229445228,치명
0.0070497055732031445,경+중등도
0.28897559673788614,경+중등도
0.06066077445378553,중상
0.058158324153717265,경+중등도
0.13746514123732473,경+중등도
0.1802251440665521,경+중등도
0.4784216901103056,치명
0.04073996482183472,경+중등도
0.12334794358616663,경+중등도
0.30208576923537217,경+중등도
0.27123454765234284,경+중등도
0.0735054787106248,경+중등도
0.3456409472861171,경+중등도
0.24011227369986235,경+중등도
0.22809539766555134,경+중등도
0.15764004913552132,경+중등도
0.5169989755384687,경+중등도
0.22231883035073843,경+중등도
0.014864072149302382,중상
0.02333618929195794,경+중등도
0.07283767588843443,경+중등도
0.19552537989992125,경+중등도
0.30401772304728114,경+중등도
0.23742353913276337,경+중등도
0.05193614593290032,경+중등도
0.4565411485055284,경+중등도
0.16232721871827493,경+중등도
0.35883452525218384,경+중등도
0.18338967712742874,경+중등도
0.26544620294013915,경+중등도
0.1290735765387668,경+중등도
0.06490020903893896,경+중등도
0.17777737572293872,경+중등도
0.08608890640431754,경+중등도
0.1904632536515095,경+중등도
0.20013951601170435,경+중등도
0.08475816815708721,경+중등도
0.1230067505353359,경+중등도
0.11491145532134807,경+중등도
0.09606624591029139,중상
0.05088494395158552,경+중등도
0.3519046532465229,경+중등도
0.22110617398416896,경+중등도
0.16258536626858355,경+중등도
0.1614992629166874,중상
0.03609873839308083,경+중등도
0.06849252708609453,경+중등도
0.37989231214995156,경+중등도
0.20904806579224708,경+중등도
0.9240627902481021,치명
0.7719889909042884,치명
0.545768788632306,치명
0.1175708971878097,경+중등도
0.09900397059123833,치명
0.3169635976661581,경+중등도
0.6987350716098611,경+중등도
0.13636935010597603,경+중등도
0.41985555971011385,경+중등도
0.2705161598298447,경+중등도
0.03232707977360768,경+중등도
0.6745896015764478,경+중등도
0.030227178185016673,경+중등도
0.18337831249172729,경+중등도
0.09324577173831805,경+중등도
0.15814398510958774,경+중등도
0.01657123230210116,경+중등도
0.1041741004983633,경+중등도
0.21988668839214462,경+중등도
0.1775230532750142,치명
0.19833981815479443,경+중등도
0.3857692580089738,경+중등도
0.07121376130584318,경+중등도
0.11059866197417366,경+중등도
0.2423785325890162,경+중등도
0.10188787805821985,경+중등도
0.004711243568734814,경+중등도
0.08830424826583548,경+중등도
0.9221724412577842,치명
0.2814127785647064,경+중등도
0.09268809397043686,경+중등도
0.0919827747823559,경+중등도
0.06909015709531378,경+중등도
0.18099930540719567,중상
0.02472166255805071,경+중등도
0.2337317114814245,경+중등도
0.09784919104233397,경+중등도
0.09138651577558736,경+중등도
0.6848923966925025,경+중등도
0.07065190799420568,중상
0.35730724168363764,치명
0.004996189311284562,중상
0.85721189244694,치명
0.2563570939993234,경+중등도
0.4107128827375588,경+중등도
0.4283221274330556,경+중등도
0.04986943935336321,경+중등도
0.057144183508430445,경+중등도
0.050585984866059995,경+중등도
0.25721654410996536,경+중등도
0.4122082710271953,경+중등도
0.22595885013481887,경+중등도
0.13003372677742805,경+중등도
0.2216502292212653,경+중등도
0.029642278368938846,경+중등도
0.5205509832352834,경+중등도
0.09412731717575723,경+중등도
0.2321408469837829,경+중등도
0.36741509117890375,경+중등도
0.04093972487612274,경+중등도
0.46961913177410125,경+중등도
0.029565684424676147,경+중등도
0.003289696617469319,중상
0.4440711262853301,경+중등도
0.16627983951607264,경+중등도
0.44909425529614416,치명
0.06705735930434835,경+중등도
0.48356863458194405,중상
0.34018802341494975,경+중등도
0.28754373311763975,경+중등도
0.06170434474037564,경+중등도
0.1560089979745767,경+중등도
0.4950902492002882,치명
0.14916453643029803,경+중등도
0.579486433345396,경+중등도
0.5511549982880521,경+중등도
0.1836378546334785,경+중등도
0.4389201372264133,경+중등도
0.12235181044304133,경+중등도
0.31335901306982467,경+중등도
0.6324309648681335,경+중등도
0.4894594019741778,경+중등도
0.048060073452700545,경+중등도
0.06736849486363206,경+중등도
0.07936787621987908,경+중등도
0.04636639588081342,경+중등도
0.38253105268345955,치명
0.1305177677727016,경+중등도
0.11705219159950969,경+중등도
0.6769410149940747,경+중등도
0.13884328708065605,경+중등도
0.2867990614676527,경+중등도
0.0028314759006159095,경+중등도
0.03504659697756163,경+중등도
0.12976441328294672,경+중등도
0.14357657954802774,중상
0.012868735719994468,중상
0.0800087016435976,경+중등도
0.061696196451100936,경+중등도
0.19510917467480238,경+중등도
0.17461533229405354,경+중등도
0.10501245096780869,경+중등도
0.011934165930631726,중상
0.06941466692124142,경+중등도
0.40803606233799083,경+중등도
0.38658484522062303,경+중등도
0.45775632455720033,경+중등도
0.024498063968137584,경+중등도
0.21788651063680178,경+중등도
0.5437671915896631,경+중등도
0.36257248449620966,경+중등도
0.3236470540230951,경+중등도
0.016979602448687476,경+중등도
0.011812998512589956,중상
0.3192208338950454,경+중등도
0.6003661552980183,경+중등도
0.002041044921701742,중상
0.045663275923553744,경+중등도
0.45643949608541606,경+중등도
0.029755722785744745,중상
0.3861048788718295,경+중등도
0.5765030654180292,경+중등도
0.035033290684160244,중상
0.34168666310648826,경+중등도
0.05227434790189021,경+중등도
0.10505397836700749,경+중등도
0.5524834778973857,경+중등도
0.08912584609840928,경+중등도
0.3735548888566859,경+중등도
0.3021469528077786,경+중등도
0.1941704761269075,경+중등도
0.5579236393002404,경+중등도
0.23525849309646593,경+중등도
0.12783549174413686,경+중등도
0.24616564369100727,경+중등도
0.036814840390302535,경+중등도
0.09116740126389543,경+중등도
0.225656285374821,치명
0.3558913887377373,경+중등도
0.539022670157705,치명
0.3933503471443325,치명
0.043708648444721034,경+중등도
0.27613556523226485,경+중등도
0.057520567923036524,경+중등도
0.21450092403703183,경+중등도
0.03315154200375739,경+중등도
0.13404775655041765,경+중등도
0.032883818587155916,경+중등도
0.46506151363748777,치명
0.20670054734028823,경+중등도
0.04913946381406026,경+중등도
0.18419997350671893,경+중등도
0.0988450623965047,경+중등도
0.25811787320726925,경+중등도
0.1627939111344793,경+중등도
0.14017701368236204,경+중등도
0.22367957241037262,경+중등도
0.17762334542917713,경+중등도
0.7450973805477155,경+중등도
0.4837908178682739,중상
0.1840268418438632,경+중등도
0.5542611576149669,경+중등도
0.033374564711117057,경+중등도
0.5275007777355981,경+중등도
0.10232614314973663,경+중등도
0.2515617990456705,경+중등도
0.5393737728828878,경+중등도
0.5695737111214078,중상
0.19453657039842878,경+중등도
0.04180684920495604,경+중등도
0.2552585214457641,경+중등도
0.08210477532761633,경+중등도
0.0044316670453011355,경+중등도
0.4555412834056842,경+중등도
0.7786415037432661,치명
0.3626460742990198,경+중등도
0.0700911932197868,경+중등도
0.04282200922150315,경+중등도
0.3112250820579622,경+중등도
0.15950075542181696,경+중등도
0.27479127251622687,경+중등도
0.32687918455839776,경+중등도
0.5160704863053068,경+중등도
0.011207340119215967,경+중등도
0.054121175409285315,경+중등도
0.07936309221211912,경+중등도
0.13994109606263327,경+중등도
0.4210362888850249,치명
0.35402815731513076,경+중등도
0.7698808452691891,치명
0.10269155554917005,경+중등도
0.043848374831725136,경+중등도
0.11277294379088887,경+중등도
0.14052980578881458,경+중등도
0.06269907655525554,중상
0.207042060607036,경+중등도
0.182833505671442,경+중등도
0.22707477308295074,경+중등도
0.09450056282733581,경+중등도
0.5868651885127751,경+중등도
0.18907182311972096,경+중등도
0.27178667529355893,경+중등도
0.14699526628632997,경+중등도
0.029177339456971416,경+중등도
0.16605870446039486,경+중등도
0.1760387165916376,경+중등도
0.21852331416076795,경+중등도
0.3957880139305021,경+중등도
0.09065028544155468,경+중등도
0.44200466304981717,경+중등도
0.18370192530357546,경+중등도
0.36144945641865545,경+중등도
0.35064559100989845,경+중등도
0.3766958800557066,경+중등도
0.17036324670842873,경+중등도
0.5434433809763953,경+중등도
0.036494558364850445,경+중등도
0.23178794307805028,경+중등도
0.014989469053521833,경+중등도
0.1462862563248124,경+중등도
0.0074525500690338755,경+중등도
0.11198198919649904,경+중등도
0.33325809880440654,경+중등도
0.04043455754864653,경+중등도
0.23915876260621016,경+중등도
0.12963953330795264,경+중등도
0.25130244463091306,경+중등도
0.20935167779174932,경+중등도
0.09205121750300398,경+중등도
0.22140427738376756,경+중등도
0.003331321746325385,중상
0.06274624700327286,경+중등도
0.0827171120202872,경+중등도
0.08681796169231708,경+중등도
0.03638718252568667,경+중등도
0.24745980196604678,경+중등도
0.7173349694959507,경+중등도
0.11397980165823651,경+중등도
0.28412917231314944,경+중등도
0.16807157857113186,경+중등도
0.7216400860237009,경+중등도
0.13582613993563872,경+중등도
0.3953756519552589,경+중등도
0.17424262365531729,경+중등도
0.22664307752984061,치명
0.17788724769755893,경+중등도
0.3010743204233447,경+중등도
0.22835942072467444,경+중등도
0.005925880870515675,경+중등도
0.3597691418542443,경+중등도
0.29129192053972613,경+중등도
0.1051288370243288,경+중등도
0.21081261067780152,경+중등도
0.42294228439405207,경+중등도
0.23281408381289267,경+중등도
0.22854308322739922,경+중등도
0.31623022459853606,경+중등도
0.35420884588915147,경+중등도
0.08850537409001659,경+중등도
0.09164149202018768,경+중등도
0.2515173984507187,경+중등도
0.023074163423239726,경+중등도
0.5594640847059572,중상
0.06695252943341877,경+중등도
0.37638590553118406,경+중등도
0.5742081975630977,치명
0.01244377605487895,중상
0.004394080438623194,중상
0.2255461463141072,경+중등도
0.18945896984383417,경+중등도
0.20337844013959147,경+중등도
0.0033539296840705835,중상
0.06495287123441396,경+중등도
0.16263087516067823,경+중등도
0.0463726845293104,경+중등도
0.6702471994563521,경+중등도
0.03890629639544662,경+중등도
0.7938661888780097,경+중등도
0.05255923565286702,중상
0.37046875050581285,경+중등도
0.80917317813488,경+중등도
0.22754293163300157,경+중등도
0.18343239203596115,경+중등도
0.18013641755860443,경+중등도
0.04862765645624459,경+중등도
0.28873956545246376,경+중등도
0.1643133922663491,경+중등도
0.09816614784775533,경+중등도
0.17745298233594523,경+중등도
0.04886459293552775,경+중등도
0.5664853344429664,경+중등도
0.3141905581871456,경+중등도
0.05046649283508494,경+중등도
0.1454873126526516,경+중등도
0.2909757579675565,경+중등도
0.2023704785941659,경+중등도
0.06406562749988358,경+중등도
0.13995170152655736,경+중등도
0.09820297359823793,경+중등도
0.18614560233024538,경+중등도
0.09613214809328614,경+중등도
0.2813840569438199,경+중등도
0.7112044047350218,경+중등도
0.06440681076753277,경+중등도
0.6754889559381797,경+중등도
0.45192887238668517,경+중등도
0.30154343364952657,경+중등도
0.6371115502163992,경+중등도
0.3293252362746903,경+중등도
0.07130804912656098,경+중등도
0.5424658272737845,경+중등도
0.5331740272805355,경+중등도
0.2855299701176157,경+중등도
0.3800141043393568,경+중등도
0.2290104536459524,경+중등도
0.02404608340429569,중상
0.19117465222982757,경+중등도
0.13000514556945492,경+중등도
0.3470958070149654,경+중등도
0.09094422872478598,경+중등도
0.202463140494489,경+중등도
0.030846704048769113,경+중등도
0.5064833406321799,경+중등도
0.9262737020142727,치명
0.13918757069636448,경+중등도
0.46153424276404387,경+중등도
0.267216862810379,경+중등도
0.13653224766401617,경+중등도
0.4915008411332906,경+중등도
0.05525365808757086,경+중등도
0.13099203217550795,경+중등도
0.07466945956688344,경+중등도
0.06317434699942519,경+중등도
0.24460249525927102,경+중등도
0.7421816384662376,경+중등도
0.5337942879101579,치명
0.20738855602338613,경+중등도
0.6399577254463088,경+중등도
0.336299920756668,중상
0.08028904271332253,경+중등도
0.34745205837700693,경+중등도
0.0925074803117909,중상
0.08861101796963283,중상
0.5077261118283719,경+중등도
0.2379970032725366,경+중등도
0.180149888690787,경+중등도
0.3868653438431994,경+중등도
0.2835573118728478,경+중등도
0.10129775182985447,경+중등도
0.1794297063051334,경+중등도
0.24350123934578308,경+중등도
0.12786984488961622,경+중등도
0.4101322849545648,경+중등도
0.8078950390840264,경+중등도
0.4517518784186841,경+중등도
0.17534253489320895,경+중등도
0.044060052846102794,경+중등도
0.05448465450366421,경+중등도
0.5806780227756719,경+중등도
0.3416680312808295,경+중등도
0.11648013572522227,경+중등도
0.0901182311432968,경+중등도
0.18021695117866818,경+중등도
0.1780600478025031,경+중등도
0.06095330752833101,경+중등도
0.8830008147878771,치명
0.37503953509341664,치명
0.29074452613483764,경+중등도
0.3326271825221506,경+중등도
0.06611818085339256,경+중등도
0.019747605785269354,중상
0.14183015440867924,경+중등도
0.3407479396995928,경+중등도
0.05892806694908246,경+중등도
0.10744469950489909,경+중등도
0.00757775392136709,경+중등도
0.12191368055186581,경+중등도
0.09000483703226642,경+중등도
0.1663783975945555,경+중등도
0.17985798769895053,경+중등도
0.27022337558103615,경+중등도
0.1707727528980154,경+중등도
0.17699398767086794,경+중등도
