P_끼임(Caught-in),P_절단·베임·찔림(Cut),P_추락·압착(Falls),P_물체에 맞음(Struck-by),P_전도·충돌(Trips/Struck-against),실제
0.16258575022220612,0.04929348826408386,0.38626402616500854,0.09946451336145401,0.30239224433898926,추락·압착(Falls)
0.10437744855880737,0.08119609206914902,0.2987317144870758,0.15710951387882233,0.35858526825904846,추락·압착(Falls)
0.026563500985503197,0.04908211901783943,0.6979478001594543,0.051010847091674805,0.17539569735527039,추락·압착(Falls)
0.17038464546203613,0.20591814815998077,0.09888773411512375,0.3430471122264862,0.18176235258579254,물체에 맞음(Struck-by)
0.070158451795578,0.8900055885314941,0.004623492248356342,0.02812381461262703,0.00708869518712163,절단·베임·찔림(Cut)
0.029190249741077423,0.9108870029449463,0.0050291456282138824,0.046711064875125885,0.008182528428733349,절단·베임·찔림(Cut)
0.02301977388560772,0.0499129556119442,0.6456526517868042,0.024944573640823364,0.25647005438804626,추락·압착(Falls)
0.39646631479263306,0.06220046058297157,0.14578692615032196,0.13860416412353516,0.25694209337234497,전도·충돌(Trips/Struck-against)
0.20558609068393707,0.09050116688013077,0.20749200880527496,0.23243510723114014,0.26398563385009766,물체에 맞음(Struck-by)
0.11364920437335968,0.3747406303882599,0.38963067531585693,0.052170757204294205,0.06980878114700317,추락·압착(Falls)
0.06473513692617416,0.025419853627681732,0.05569298192858696,0.024066930636763573,0.830085039138794,전도·충돌(Trips/Struck-against)
0.05978363752365112,0.8997300863265991,0.003623849945142865,0.03096633031964302,0.005896081682294607,절단·베임·찔림(Cut)
0.1572379320859909,0.13943003118038177,0.5138983726501465,0.11315108090639114,0.0762825459241867,추락·압착(Falls)
0.15814276039600372,0.22694028913974762,0.058390773832798004,0.30919715762138367,0.247328981757164,물체에 맞음(Struck-by)
0.19994740188121796,0.39439260959625244,0.07060354948043823,0.2665935158729553,0.06846291571855545,절단·베임·찔림(Cut)
0.16124488413333893,0.0533471442759037,0.36395779252052307,0.20642849802970886,0.21502166986465454,추락·압착(Falls)
0.18302924931049347,0.6018298864364624,0.08435995131731033,0.07522769272327423,0.05555322766304016,절단·베임·찔림(Cut)
0.30874961614608765,0.13948237895965576,0.16121964156627655,0.27819329500198364,0.112355075776577,추락·압착(Falls)
0.02075827121734619,0.9369261264801025,0.003147565061226487,0.03027958981692791,0.008888446725904942,절단·베임·찔림(Cut)
0.1713203340768814,0.17729319632053375,0.10073824226856232,0.4080577790737152,0.14259040355682373,전도·충돌(Trips/Struck-against)
0.08117636293172836,0.04239818453788757,0.21727067232131958,0.4787754416465759,0.18037940561771393,추락·압착(Falls)
0.21970462799072266,0.09142905473709106,0.18506795167922974,0.28154560923576355,0.2222527712583542,추락·압착(Falls)
0.19562116265296936,0.2346237748861313,0.1804867386817932,0.1725744605064392,0.21669380366802216,전도·충돌(Trips/Struck-against)
0.1339961737394333,0.22425928711891174,0.3374118506908417,0.21278001368045807,0.09155271202325821,추락·압착(Falls)
0.271237313747406,0.08241196721792221,0.1721058487892151,0.19102469086647034,0.28322017192840576,전도·충돌(Trips/Struck-against)
0.15111735463142395,0.15775807201862335,0.06391341239213943,0.4865935444831848,0.14061765372753143,물체에 맞음(Struck-by)
0.30031153559684753,0.04142696410417557,0.13359461724758148,0.23945315182209015,0.2852137088775635,끼임(Caught-in)
0.27524009346961975,0.07324889302253723,0.15463531017303467,0.29832226037979126,0.19855345785617828,전도·충돌(Trips/Struck-against)
0.22882908582687378,0.09998335689306259,0.12875893712043762,0.1948195844888687,0.3476090431213379,물체에 맞음(Struck-by)
0.24610485136508942,0.09585612267255783,0.21720702946186066,0.14803887903690338,0.2927931249141693,끼임(Caught-in)
0.05182821303606033,0.7946742177009583,0.03768308833241463,0.0891965702176094,0.026617933064699173,절단·베임·찔림(Cut)
0.11575773358345032,0.1525231897830963,0.21536532044410706,0.07323215901851654,0.4431215822696686,전도·충돌(Trips/Struck-against)
0.22680822014808655,0.19038993120193481,0.06863540410995483,0.42029401659965515,0.09387243539094925,물체에 맞음(Struck-by)
0.23910395801067352,0.07256658375263214,0.22101500630378723,0.30741381645202637,0.15990065038204193,물체에 맞음(Struck-by)
0.1226503923535347,0.071068175137043,0.5015955567359924,0.1663234531879425,0.13836243748664856,전도·충돌(Trips/Struck-against)
0.11374495923519135,0.054795924574136734,0.1821277141571045,0.3562006652355194,0.2931307852268219,전도·충돌(Trips/Struck-against)
0.07631570845842361,0.0451602041721344,0.721955418586731,0.036011748015880585,0.12055695801973343,추락·압착(Falls)
0.23210574686527252,0.06174614652991295,0.2820858061313629,0.3159840404987335,0.10807826370000839,추락·압착(Falls)
0.2922394871711731,0.09067416936159134,0.29640713334083557,0.16517633199691772,0.15550284087657928,추락·압착(Falls)
0.2101946622133255,0.07645619660615921,0.15379557013511658,0.43812790513038635,0.12142570316791534,물체에 맞음(Struck-by)
0.01616472378373146,0.012758047319948673,0.5855187177658081,0.014406176283955574,0.3711523115634918,끼임(Caught-in)
0.25658610463142395,0.07394376397132874,0.17599231004714966,0.1951620727777481,0.29831576347351074,전도·충돌(Trips/Struck-against)
0.37500280141830444,0.15471476316452026,0.2036644071340561,0.15085044503211975,0.11576761305332184,추락·압착(Falls)
0.1844882220029831,0.24590934813022614,0.1174297109246254,0.1674826443195343,0.28469008207321167,전도·충돌(Trips/Struck-against)
0.40957677364349365,0.14903764426708221,0.08000008016824722,0.2400083988904953,0.12137705832719803,끼임(Caught-in)
0.10100249201059341,0.08557810634374619,0.4902815818786621,0.18278168141841888,0.14035607874393463,추락·압착(Falls)
0.22953636944293976,0.23463866114616394,0.16603244841098785,0.14395667612552643,0.22583580017089844,끼임(Caught-in)
0.13354255259037018,0.6783285737037659,0.09371232986450195,0.05769158527255058,0.03672492876648903,전도·충돌(Trips/Struck-against)
0.3177590072154999,0.05863218009471893,0.17128755152225494,0.23850299417972565,0.2138182371854782,전도·충돌(Trips/Struck-against)
0.05088511481881142,0.09702344238758087,0.20554150640964508,0.041661862283945084,0.6048880219459534,전도·충돌(Trips/Struck-against)
0.16852281987667084,0.26066887378692627,0.12547843158245087,0.26930081844329834,0.1760290414094925,추락·압착(Falls)
0.36917442083358765,0.0960502177476883,0.07034872472286224,0.26862695813179016,0.19579969346523285,끼임(Caught-in)
0.08070488274097443,0.11541511863470078,0.6584645509719849,0.04647836834192276,0.09893710166215897,추락·압착(Falls)
0.04025551304221153,0.03762372210621834,0.5469945669174194,0.05631589516997337,0.3188103139400482,전도·충돌(Trips/Struck-against)
0.2557646334171295,0.1779029220342636,0.1358633041381836,0.0992213562130928,0.3312477767467499,추락·압착(Falls)
0.21940451860427856,0.0634348914027214,0.19274918735027313,0.29393813014030457,0.23047329485416412,전도·충돌(Trips/Struck-against)
0.3517802357673645,0.04249757528305054,0.23152698576450348,0.22650311887264252,0.14769205451011658,추락·압착(Falls)
0.08600209653377533,0.05281973257660866,0.48894965648651123,0.2480277568101883,0.1242007464170456,추락·압착(Falls)
0.20952413976192474,0.07170349359512329,0.3311775326728821,0.23539161682128906,0.15220323204994202,추락·압착(Falls)
0.210210919380188,0.17915672063827515,0.06478732079267502,0.43104010820388794,0.11480489373207092,물체에 맞음(Struck-by)
0.3024301528930664,0.027904445305466652,0.2455349862575531,0.08873776346445084,0.33539268374443054,물체에 맞음(Struck-by)
0.2046799510717392,0.09999323636293411,0.28826484084129333,0.26389166712760925,0.1431703269481659,추락·압착(Falls)
0.15639591217041016,0.08920740336179733,0.3354249596595764,0.20661704242229462,0.2123546600341797,물체에 맞음(Struck-by)
0.2918071746826172,0.31674066185951233,0.1387619823217392,0.17563489079475403,0.07705526053905487,절단·베임·찔림(Cut)
0.15088962018489838,0.06068861857056618,0.2498338222503662,0.4066494107246399,0.13193853199481964,물체에 맞음(Struck-by)
0.20388692617416382,0.10122169554233551,0.07353699952363968,0.39341238141059875,0.22794201970100403,물체에 맞음(Struck-by)
0.18616849184036255,0.07967852801084518,0.2740159332752228,0.26545849442481995,0.19467854499816895,끼임(Caught-in)
0.1252378672361374,0.167250856757164,0.22297103703022003,0.20031043887138367,0.2842297852039337,끼임(Caught-in)
0.089329794049263,0.03449796140193939,0.10893719643354416,0.08040494471788406,0.6868300437927246,전도·충돌(Trips/Struck-against)
0.06823274493217468,0.05243238806724548,0.0868830531835556,0.04310674965381622,0.749345064163208,전도·충돌(Trips/Struck-against)
0.3520187735557556,0.032401975244283676,0.1304718255996704,0.17552579939365387,0.3095816671848297,전도·충돌(Trips/Struck-against)
0.11436350643634796,0.039477236568927765,0.2027224898338318,0.24446401000022888,0.3989727795124054,전도·충돌(Trips/Struck-against)
0.17956951260566711,0.3499297499656677,0.08006418496370316,0.2530011832714081,0.13743533194065094,추락·압착(Falls)
0.2275077998638153,0.21247518062591553,0.07480452954769135,0.23673449456691742,0.2484779953956604,전도·충돌(Trips/Struck-against)
0.25866401195526123,0.0468188114464283,0.2630736827850342,0.30918726325035095,0.12225623428821564,물체에 맞음(Struck-by)
0.0599026083946228,0.03059421479701996,0.12046567350625992,0.03938334062695503,0.7496541142463684,전도·충돌(Trips/Struck-against)
0.4754646122455597,0.07495797425508499,0.10556624084711075,0.14919181168079376,0.1948193460702896,끼임(Caught-in)
0.22615115344524384,0.1789933443069458,0.14502182602882385,0.12248965352773666,0.32734400033950806,물체에 맞음(Struck-by)
0.38696181774139404,0.08036109060049057,0.06990547478199005,0.3123805820941925,0.150391086935997,물체에 맞음(Struck-by)
0.12960314750671387,0.23492872714996338,0.10930115729570389,0.34608855843544006,0.1800784319639206,끼임(Caught-in)
0.267757773399353,0.11084224283695221,0.19721217453479767,0.21525979042053223,0.20892800390720367,추락·압착(Falls)
0.3344496786594391,0.0557476207613945,0.1235380619764328,0.22358061373233795,0.2626839876174927,끼임(Caught-in)
0.14749479293823242,0.48027411103248596,0.06999999284744263,0.2403833270072937,0.06184772774577141,물체에 맞음(Struck-by)
0.22451595962047577,0.05766363441944122,0.23274926841259003,0.36988046765327454,0.11519067734479904,추락·압착(Falls)
0.27249547839164734,0.19005128741264343,0.2143573760986328,0.13279516994953156,0.19030067324638367,추락·압착(Falls)
0.04258797690272331,0.06307376176118851,0.7597681879997253,0.030298424884676933,0.10427170991897583,추락·압착(Falls)
0.026774348691105843,0.9392261505126953,0.003570194123312831,0.02615037001669407,0.0042789531871676445,절단·베임·찔림(Cut)
0.10642504692077637,0.10744903981685638,0.4733690619468689,0.11069844663143158,0.20205837488174438,전도·충돌(Trips/Struck-against)
0.1147606372833252,0.050807952880859375,0.2836940884590149,0.26470500230789185,0.2860323190689087,추락·압착(Falls)
0.13927370309829712,0.13641995191574097,0.19968417286872864,0.23316940665245056,0.2914527952671051,전도·충돌(Trips/Struck-against)
0.07166311144828796,0.48527494072914124,0.33607274293899536,0.05580950155854225,0.051179707050323486,절단·베임·찔림(Cut)
0.16280721127986908,0.046084366738796234,0.1518784463405609,0.05653037130832672,0.5826996564865112,전도·충돌(Trips/Struck-against)
0.09194527566432953,0.08925777673721313,0.4834390878677368,0.1904425024986267,0.14491531252861023,추락·압착(Falls)
0.07561812549829483,0.08602239191532135,0.7018622159957886,0.05882846936583519,0.07766876369714737,추락·압착(Falls)
0.0945223793387413,0.059087060391902924,0.4324703812599182,0.32124167680740356,0.09267847239971161,물체에 맞음(Struck-by)
0.1422431319952011,0.04111047461628914,0.2600201368331909,0.4728945791721344,0.08373167365789413,물체에 맞음(Struck-by)
0.2322840541601181,0.10482294857501984,0.1284608542919159,0.3417706787586212,0.19266144931316376,전도·충돌(Trips/Struck-against)
0.2990708351135254,0.13327203691005707,0.09812069684267044,0.3066130578517914,0.16292333602905273,절단·베임·찔림(Cut)
0.17607733607292175,0.08479704707860947,0.32695478200912476,0.25376468896865845,0.1584061086177826,끼임(Caught-in)
0.16249960660934448,0.0656324103474617,0.321799635887146,0.3344481885433197,0.11562015116214752,끼임(Caught-in)
0.09936416149139404,0.04999757185578346,0.4070693850517273,0.17020569741725922,0.2733631432056427,추락·압착(Falls)
0.16837890446186066,0.25231561064720154,0.24574802815914154,0.08926514536142349,0.24429230391979218,전도·충돌(Trips/Struck-against)
0.20543493330478668,0.26525184512138367,0.07205729931592941,0.28275853395462036,0.17449736595153809,물체에 맞음(Struck-by)
0.34559711813926697,0.1524604707956314,0.07452736049890518,0.2539786398410797,0.17343644797801971,전도·충돌(Trips/Struck-against)
0.12397368252277374,0.39006805419921875,0.12548427283763885,0.29654455184936523,0.06392942368984222,절단·베임·찔림(Cut)
0.22664785385131836,0.08594226092100143,0.3017706274986267,0.17790280282497406,0.20773646235466003,전도·충돌(Trips/Struck-against)
0.19904929399490356,0.5687425136566162,0.05070708319544792,0.10197129845619202,0.0795297771692276,전도·충돌(Trips/Struck-against)
0.2043887823820114,0.0717983990907669,0.20628905296325684,0.3066081404685974,0.21091565489768982,전도·충돌(Trips/Struck-against)
0.19486822187900543,0.14340513944625854,0.3548324406147003,0.09194204956293106,0.21495214104652405,전도·충돌(Trips/Struck-against)
0.32270169258117676,0.04233359172940254,0.11341386288404465,0.24498166143894196,0.2765691876411438,추락·압착(Falls)
0.2127331644296646,0.05103185400366783,0.13255228102207184,0.45208096504211426,0.15160173177719116,물체에 맞음(Struck-by)
0.06915362924337387,0.04753313958644867,0.6632807850837708,0.07352039963006973,0.14651204645633698,추락·압착(Falls)
0.27052780985832214,0.11570855230093002,0.1748942881822586,0.17874154448509216,0.26012781262397766,전도·충돌(Trips/Struck-against)
0.1522441953420639,0.1947186440229416,0.13586999475955963,0.07138576358556747,0.4457814395427704,추락·압착(Falls)
0.14762376248836517,0.1974572092294693,0.059038348495960236,0.3561093807220459,0.23977130651474,절단·베임·찔림(Cut)
0.29852384328842163,0.13514599204063416,0.08773603290319443,0.34751883149147034,0.13107530772686005,끼임(Caught-in)
0.3671194612979889,0.03753231093287468,0.12982277572155,0.2453417330980301,0.22018374502658844,물체에 맞음(Struck-by)
0.11606819927692413,0.8105987310409546,0.0049161892384290695,0.058088045567274094,0.010328821837902069,절단·베임·찔림(Cut)
0.24962446093559265,0.07634330540895462,0.16718298196792603,0.21370816230773926,0.29314109683036804,추락·압착(Falls)
0.12048839032649994,0.07717035710811615,0.3215949833393097,0.22010734677314758,0.26063889265060425,추락·압착(Falls)
0.334661066532135,0.05716688185930252,0.1795697808265686,0.26718732714653015,0.1614149510860443,전도·충돌(Trips/Struck-against)
0.3931272625923157,0.05378318950533867,0.12853121757507324,0.2801964282989502,0.14436183869838715,끼임(Caught-in)
0.11695143580436707,0.08738939464092255,0.37692150473594666,0.0959564670920372,0.32278117537498474,전도·충돌(Trips/Struck-against)
0.3472110629081726,0.09002409130334854,0.20089107751846313,0.21832624077796936,0.14354753494262695,추락·압착(Falls)
0.39429154992103577,0.051247864961624146,0.3083869516849518,0.11437171697616577,0.13170193135738373,전도·충돌(Trips/Struck-against)
0.11600661277770996,0.10274429619312286,0.3404527008533478,0.34560298919677734,0.09519336372613907,물체에 맞음(Struck-by)
0.22951439023017883,0.12173675745725632,0.054375529289245605,0.47098618745803833,0.12338713556528091,추락·압착(Falls)
0.1515393704175949,0.2062225192785263,0.06769169867038727,0.26067864894866943,0.3138677477836609,추락·압착(Falls)
0.22010736167430878,0.21802426874637604,0.06358788162469864,0.2437707632780075,0.25450974702835083,전도·충돌(Trips/Struck-against)
0.38264232873916626,0.02729042060673237,0.06981247663497925,0.0996783897280693,0.4205763339996338,전도·충돌(Trips/Struck-against)
0.4123089611530304,0.10642064362764359,0.024741237983107567,0.3279940187931061,0.12853515148162842,끼임(Caught-in)
0.1557324379682541,0.09118770062923431,0.15909941494464874,0.08328592032194138,0.5106945037841797,전도·충돌(Trips/Struck-against)
0.40353310108184814,0.08188897371292114,0.23501631617546082,0.15835320949554443,0.12120839953422546,전도·충돌(Trips/Struck-against)
0.2975742518901825,0.09264340996742249,0.14990389347076416,0.12544767558574677,0.3344307541847229,추락·압착(Falls)
0.030558520928025246,0.01814422383904457,0.8341794013977051,0.0163596048951149,0.10075829178094864,전도·충돌(Trips/Struck-against)
0.23278148472309113,0.12188893556594849,0.1474153697490692,0.12963014841079712,0.36828407645225525,끼임(Caught-in)
0.1854156255722046,0.08455169945955276,0.34997567534446716,0.11815750598907471,0.26189950108528137,물체에 맞음(Struck-by)
0.04445582628250122,0.026702173054218292,0.10186285525560379,0.029608281329274178,0.7973709106445312,전도·충돌(Trips/Struck-against)
0.13759224116802216,0.16974292695522308,0.07633406668901443,0.3077338635921478,0.3085968792438507,절단·베임·찔림(Cut)
0.07151554524898529,0.2820366322994232,0.32705917954444885,0.07298661023378372,0.2464020699262619,추락·압착(Falls)
0.28067708015441895,0.15806062519550323,0.044346172362565994,0.2768222391605377,0.2400939166545868,전도·충돌(Trips/Struck-against)
0.17416924238204956,0.19577200710773468,0.06825538724660873,0.4455227851867676,0.11628060042858124,전도·충돌(Trips/Struck-against)
0.22943951189517975,0.10466854274272919,0.09919518977403641,0.24193213880062103,0.324764609336853,전도·충돌(Trips/Struck-against)
0.11621424555778503,0.07195884734392166,0.4269958734512329,0.24535027146339417,0.13948076963424683,물체에 맞음(Struck-by)
0.11453726887702942,0.17962127923965454,0.3873044550418854,0.05549841374158859,0.2630385458469391,전도·충돌(Trips/Struck-against)
0.28133246302604675,0.0807504653930664,0.09649994969367981,0.21057572960853577,0.33084142208099365,전도·충돌(Trips/Struck-against)
0.12053082883358002,0.119733527302742,0.31062278151512146,0.25387313961982727,0.19523973762989044,전도·충돌(Trips/Struck-against)
0.19461645185947418,0.4547199308872223,0.09674833714962006,0.19200988113880157,0.06190543249249458,절단·베임·찔림(Cut)
0.43227916955947876,0.05073561891913414,0.1063392385840416,0.20947374403476715,0.20117226243019104,끼임(Caught-in)
0.4038222134113312,0.045911386609077454,0.28338193893432617,0.15204758942127228,0.11483684182167053,추락·압착(Falls)
0.2365960329771042,0.08427147567272186,0.17177216708660126,0.17106303572654724,0.33629730343818665,끼임(Caught-in)
0.2212454229593277,0.06451305001974106,0.31601977348327637,0.2366599142551422,0.16156186163425446,물체에 맞음(Struck-by)
0.013812043704092503,0.012743688188493252,0.9284710884094238,0.01122145727276802,0.0337517224252224,추락·압착(Falls)
0.06795462965965271,0.07106351107358932,0.6083875298500061,0.08394857496023178,0.1686457246541977,전도·충돌(Trips/Struck-against)
0.1469372808933258,0.203875333070755,0.08591348677873611,0.2834727466106415,0.2798011302947998,전도·충돌(Trips/Struck-against)
0.17256814241409302,0.1400986760854721,0.05564785376191139,0.414885014295578,0.21680030226707458,전도·충돌(Trips/Struck-against)
0.26545876264572144,0.3793877959251404,0.14176316559314728,0.15106883645057678,0.062321439385414124,절단·베임·찔림(Cut)
0.13237887620925903,0.08319564163684845,0.3541373610496521,0.21898746490478516,0.21130067110061646,절단·베임·찔림(Cut)
0.37230923771858215,0.07865773141384125,0.11627595871686935,0.2751053273677826,0.15765172243118286,끼임(Caught-in)
0.2989879250526428,0.06568126380443573,0.3896887004375458,0.1357266753911972,0.10991548001766205,추락·압착(Falls)
0.1498974710702896,0.0502990297973156,0.4242837727069855,0.24619421362876892,0.12932555377483368,추락·압착(Falls)
0.3781971335411072,0.07685841619968414,0.11393481492996216,0.2828715741634369,0.14813804626464844,전도·충돌(Trips/Struck-against)
0.24009843170642853,0.19964717328548431,0.09838300943374634,0.25688016414642334,0.2049911767244339,추락·압착(Falls)
0.3052738606929779,0.08656815439462662,0.14286035299301147,0.22522301971912384,0.24007464945316315,전도·충돌(Trips/Struck-against)
0.22299133241176605,0.09546917676925659,0.1884499043226242,0.2638331949710846,0.22925639152526855,전도·충돌(Trips/Struck-against)
0.15209339559078217,0.046401120722293854,0.12952451407909393,0.4570346176624298,0.21494637429714203,전도·충돌(Trips/Struck-against)
0.25283196568489075,0.09593608230352402,0.253688246011734,0.2525535225868225,0.14499019086360931,추락·압착(Falls)
0.24022546410560608,0.1615852415561676,0.15632446110248566,0.20911210775375366,0.23275268077850342,전도·충돌(Trips/Struck-against)
0.14413702487945557,0.11037460714578629,0.3536287248134613,0.18241138756275177,0.20944824814796448,전도·충돌(Trips/Struck-against)
0.19511838257312775,0.08947046101093292,0.28274020552635193,0.281863272190094,0.1508076786994934,물체에 맞음(Struck-by)
0.28912222385406494,0.20818106830120087,0.09748062491416931,0.24029473960399628,0.1649213582277298,전도·충돌(Trips/Struck-against)
0.16513822972774506,0.08619808405637741,0.31261056661605835,0.3151840269565582,0.12086907029151917,물체에 맞음(Struck-by)
0.23118256032466888,0.10562369227409363,0.2394736260175705,0.1866971254348755,0.2370230257511139,전도·충돌(Trips/Struck-against)
0.17194536328315735,0.03155762329697609,0.2565135061740875,0.4262152910232544,0.11376820504665375,물체에 맞음(Struck-by)
0.13729675114154816,0.20274683833122253,0.14662779867649078,0.09234318137168884,0.4209854304790497,물체에 맞음(Struck-by)
0.27055785059928894,0.09627354145050049,0.22051359713077545,0.2706626057624817,0.14199236035346985,추락·압착(Falls)
0.17869503796100616,0.1639028936624527,0.09601996839046478,0.22851960361003876,0.3328624665737152,전도·충돌(Trips/Struck-against)
0.14038397371768951,0.5133921504020691,0.06931055337190628,0.231120765209198,0.04579253867268562,물체에 맞음(Struck-by)
0.1982763707637787,0.15471911430358887,0.25683125853538513,0.24463658034801483,0.14553670585155487,추락·압착(Falls)
0.36936327815055847,0.03564135730266571,0.14617390930652618,0.16048955917358398,0.28833189606666565,전도·충돌(Trips/Struck-against)
0.20696359872817993,0.30425623059272766,0.1522897481918335,0.22030378878116608,0.11618666350841522,끼임(Caught-in)
0.0884101539850235,0.7242873907089233,0.00861867144703865,0.15060202777385712,0.028081733733415604,끼임(Caught-in)
0.24950195848941803,0.16807620227336884,0.20648987591266632,0.23884759843349457,0.13708436489105225,추락·압착(Falls)
0.16516102850437164,0.07122952491044998,0.10043007135391235,0.2343456894159317,0.42883366346359253,물체에 맞음(Struck-by)
0.2154393494129181,0.2244245857000351,0.07678929716348648,0.338359534740448,0.14498725533485413,전도·충돌(Trips/Struck-against)
0.14961428940296173,0.226980522274971,0.1962491124868393,0.26350143551826477,0.16365467011928558,추락·압착(Falls)
0.32888558506965637,0.053954172879457474,0.16459549963474274,0.1974012553691864,0.2551634907722473,끼임(Caught-in)
0.23126965761184692,0.056425392627716064,0.16404514014720917,0.3903925120830536,0.15786728262901306,물체에 맞음(Struck-by)
0.15734060108661652,0.09380780905485153,0.2208474576473236,0.08075142651796341,0.44725269079208374,전도·충돌(Trips/Struck-against)
0.04834088310599327,0.14669683575630188,0.6433448195457458,0.03966311365365982,0.12195435911417007,추락·압착(Falls)
0.20144520699977875,0.06336798518896103,0.13112591207027435,0.475614458322525,0.12844645977020264,물체에 맞음(Struck-by)
0.07483324408531189,0.10041585564613342,0.24726666510105133,0.03694682940840721,0.540537416934967,추락·압착(Falls)
0.19727084040641785,0.22773294150829315,0.15881825983524323,0.13258711993694305,0.28359082341194153,끼임(Caught-in)
0.22994524240493774,0.45588546991348267,0.07237313687801361,0.1691100001335144,0.07268611341714859,물체에 맞음(Struck-by)
0.09659719467163086,0.18818238377571106,0.3423580527305603,0.0636378824710846,0.3092244565486908,전도·충돌(Trips/Struck-against)
0.11210212111473083,0.10686394572257996,0.09361249208450317,0.5612314343452454,0.1261899769306183,물체에 맞음(Struck-by)
0.37258192896842957,0.40293949842453003,0.05314073711633682,0.11092392355203629,0.06041395664215088,끼임(Caught-in)
0.09286272525787354,0.07612163573503494,0.28804683685302734,0.050769511610269547,0.49219924211502075,전도·충돌(Trips/Struck-against)
0.37749141454696655,0.10852055251598358,0.1265738159418106,0.18015441298484802,0.20725981891155243,전도·충돌(Trips/Struck-against)
0.30172449350357056,0.13748790323734283,0.08911951631307602,0.26811671257019043,0.20355141162872314,물체에 맞음(Struck-by)
0.02246711030602455,0.9208155870437622,0.0039129434153437614,0.04643794894218445,0.006366446148604155,절단·베임·찔림(Cut)
0.20866981148719788,0.17007949948310852,0.013771060854196548,0.19458264112472534,0.4128969609737396,전도·충돌(Trips/Struck-against)
0.36401084065437317,0.3846438527107239,0.06907050311565399,0.11312220990657806,0.06915256381034851,절단·베임·찔림(Cut)
0.16310450434684753,0.05848930776119232,0.3119911849498749,0.3496130406856537,0.11680195480585098,전도·충돌(Trips/Struck-against)
0.12413854151964188,0.21535083651542664,0.27704137563705444,0.16319409012794495,0.2202751338481903,절단·베임·찔림(Cut)
0.23224206268787384,0.10360968112945557,0.1602882593870163,0.19965209066867828,0.3042078912258148,전도·충돌(Trips/Struck-against)
0.11136367917060852,0.07420237362384796,0.3257366120815277,0.07540640234947205,0.41329091787338257,추락·압착(Falls)
0.3145264685153961,0.04729793593287468,0.4110584855079651,0.06637805700302124,0.16073904931545258,추락·압착(Falls)
0.2581496238708496,0.5140910744667053,0.08401321619749069,0.10138187557458878,0.042364224791526794,끼임(Caught-in)
0.4129340648651123,0.031318314373493195,0.1744786947965622,0.16869397461414337,0.21257494390010834,끼임(Caught-in)
0.30574318766593933,0.2096075564622879,0.24600885808467865,0.1204436868429184,0.11819668114185333,추락·압착(Falls)
0.20158997178077698,0.09439340233802795,0.22924675047397614,0.08603058755397797,0.3887392282485962,끼임(Caught-in)
0.23910453915596008,0.14347630739212036,0.09649907052516937,0.21108369529247284,0.30983635783195496,절단·베임·찔림(Cut)
0.18354836106300354,0.23279377818107605,0.07431764155626297,0.2722049951553345,0.23713521659374237,전도·충돌(Trips/Struck-against)
0.37187930941581726,0.08880798518657684,0.07086416333913803,0.28130000829696655,0.18714851140975952,끼임(Caught-in)
0.14757806062698364,0.1805649995803833,0.21788576245307922,0.08836256712675095,0.3656085729598999,전도·충돌(Trips/Struck-against)
0.22291341423988342,0.14404362440109253,0.11574618518352509,0.1975889652967453,0.3197077810764313,물체에 맞음(Struck-by)
0.09109192341566086,0.08812902122735977,0.560903787612915,0.06286501884460449,0.19701029360294342,전도·충돌(Trips/Struck-against)
0.39142918586730957,0.10996971279382706,0.16222302615642548,0.2576245069503784,0.07875358313322067,끼임(Caught-in)
0.11179021745920181,0.08079931139945984,0.3603766858577728,0.2734440863132477,0.17358964681625366,추락·압착(Falls)
0.2029622197151184,0.18402540683746338,0.0615101084113121,0.24430295825004578,0.30719926953315735,전도·충돌(Trips/Struck-against)
0.3377987742424011,0.15497131645679474,0.19053877890110016,0.21901677548885345,0.09767431765794754,절단·베임·찔림(Cut)
0.1398514360189438,0.17429885268211365,0.4450492560863495,0.17227108776569366,0.0685294046998024,물체에 맞음(Struck-by)
0.03963330015540123,0.9197647571563721,0.004263496957719326,0.031228547915816307,0.005109889432787895,절단·베임·찔림(Cut)
0.26276272535324097,0.12101996690034866,0.1345493346452713,0.22373579442501068,0.257932186126709,전도·충돌(Trips/Struck-against)
0.1470756083726883,0.2644529342651367,0.073658786714077,0.297507643699646,0.2173050194978714,전도·충돌(Trips/Struck-against)
0.17467166483402252,0.1251761019229889,0.11384988576173782,0.4101080000400543,0.17619431018829346,물체에 맞음(Struck-by)
0.24439358711242676,0.09040508419275284,0.19175505638122559,0.25591912865638733,0.21752716600894928,물체에 맞음(Struck-by)
0.3657655715942383,0.05099577084183693,0.25483518838882446,0.21242591738700867,0.11597756296396255,추락·압착(Falls)
0.054812610149383545,0.041974738240242004,0.10805113613605499,0.059965454041957855,0.7351961135864258,전도·충돌(Trips/Struck-against)
0.062107011675834656,0.2673967182636261,0.19537031650543213,0.11028195172548294,0.3648439943790436,절단·베임·찔림(Cut)
0.38885119557380676,0.16246555745601654,0.16103307902812958,0.14400313794612885,0.14364702999591827,물체에 맞음(Struck-by)
0.19260790944099426,0.09924055635929108,0.0698043704032898,0.27326247096061707,0.365084707736969,물체에 맞음(Struck-by)
0.25764116644859314,0.058764249086380005,0.2559395432472229,0.3077307641506195,0.11992426216602325,물체에 맞음(Struck-by)
